Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Age (product.metafields.custom.age),Brand (product.metafields.custom.brand),Color (product.metafields.shopify.color-pattern),Earring design (product.metafields.shopify.earring-design),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
lr53020y4jbt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR53020Y4JBT-1.jpg,2,Colored Stone Rings  -  Women's,,,,,,,,,,,,,,,,,,
lr53020y4jbt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR53020Y4JBT-2.jpg,3,Colored Stone Rings  -  Women's,,,,,,,,,,,,,,,,,,
lr53020y4jbt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR53020Y4JBT-3.jpg,4,Colored Stone Rings  -  Women's,,,,,,,,,,,,,,,,,,
lr53020y4jbt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR53020Y4JBT-5.jpg,5,Colored Stone Rings  -  Women's,,,,,,,,,,,,,,,,,,
lr53043y4jbt,Colored Stone Rings  -  Women's,Gaby Collection<br>Swiss Blue Topaz<br>Total Carat Weight: 0.28<br>14 Karat Yellow Gold<br>S2292932 #54,Gabriel & Co,Apparel & Accessories > Jewelry > Rings,Rings,"Anniversary, Birthday, Category 200, Everyday, For Her, For Mom, Gift, Helios Migrated, Oval, Stackable",true,Material,14 Karat Gold,,Stone Type,Birthstone,,Metal Color,Yellow Gold,,LR53043Y4JBT,0.0,shopify,0,deny,manual,900.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR53043Y4JBT-4.jpg,1,Colored Stone Rings  -  Women's,false,Colored Stone Rings  -  Women's,,26,Gabriel & Co.,,,,,,,,,,g,,270.00,active
lr53043y4jbt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR53043Y4JBT-1.jpg,2,Colored Stone Rings  -  Women's,,,,,,,,,,,,,,,,,,
lr53043y4jbt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR53043Y4JBT-3.jpg,3,Colored Stone Rings  -  Women's,,,,,,,,,,,,,,,,,,
lr53043y4jbt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR53043Y4JBT-2.jpg,4,Colored Stone Rings  -  Women's,,,,,,,,,,,,,,,,,,
lr53043y4jbt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR53043Y4JBT-5.jpg,5,Colored Stone Rings  -  Women's,,,,,,,,,,,,,,,,,,
lr52784svjws,Colored Stone Rings  -  Women's,Sterling Silver 925 Bujukan Criss Cross Band<br>White Sapphire Carat Weight: 0.73CT<br>S1976119 #25,Gabriel & Co,Apparel & Accessories > Jewelry > Rings,Rings,"Anniversary, Birthday, Category 200, Everyday, For Her, For Mom, Gift, Helios Migrated, Round, Statement",true,Material,Sterling Silver,,Stone Type,Birthstone,,Metal Color,Silver,,LR52784SVJWS,0.0,shopify,0,deny,manual,600.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52784SVJWS-2.jpg,1,Colored Stone Rings  -  Women's,false,Colored Stone Rings  -  Women's,,509,Gabriel & Co.,,,,,,,,,,g,,190.00,active
lr52784svjws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52784SVJWS-1.jpg,2,Colored Stone Rings  -  Women's,,,,,,,,,,,,,,,,,,
lr52784svjws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52784SVJWS-4.jpg,3,Colored Stone Rings  -  Women's,,,,,,,,,,,,,,,,,,
lr52784svjws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52784SVJWS-3.jpg,4,Colored Stone Rings  -  Women's,,,,,,,,,,,,,,,,,,
lr52784svjws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52784SVJWS-6.jpg,5,Colored Stone Rings  -  Women's,,,,,,,,,,,,,,,,,,
lr52784svjws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52784SVJWS-5.jpg,6,Colored Stone Rings  -  Women's,,,,,,,,,,,,,,,,,,
lr52331svjbt,Colored Stone Rings  -  Women's,Sterling Silver 925 Blue Topaz Band<br>Topaz Carat Weight: 1.39CT<br>S1976123 #23,Gabriel & Co,Apparel & Accessories > Jewelry > Rings,Rings,"Anniversary, Anniversary Bands, Birthday, Category 200, Everyday, For Her, For Mom, Gift, Helios Migrated, Oval, Stackable, Statement",true,Material,Sterling Silver,,Stone Type,Birthstone,,Metal Color,Silver,,LR52331SVJBT,0.0,shopify,0,deny,manual,360.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52331SVJBT-4.jpg,1,Colored Stone Rings  -  Women's,false,Colored Stone Rings  -  Women's,,509,Gabriel & Co.,,,,,,,,,,g,,109.00,active
lr52331svjbt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52331SVJBT-2.jpg,2,Colored Stone Rings  -  Women's,,,,,,,,,,,,,,,,,,
lr52331svjbt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52331SVJBT-1.jpg,3,Colored Stone Rings  -  Women's,,,,,,,,,,,,,,,,,,
lr52331svjbt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52331SVJBT-3.jpg,4,Colored Stone Rings  -  Women's,,,,,,,,,,,,,,,,,,
lr52331svjbt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52331SVJBT-5.jpg,5,Colored Stone Rings  -  Women's,,,,,,,,,,,,,,,,,,
lr51779svjbs,Colored Stone Rings  -  Women's,925 Sterling Silver Band<br>Spinel Bujukan Band<br>Spinel Total Carat Weight: 0.50<br>S1976125 #19,Gabriel & Co,Apparel & Accessories > Jewelry > Rings,Rings,"Anniversary, Anniversary Bands, Birthday, Category 200, Everyday, For Her, For Mom, Gift, Helios Migrated, Round, Stackable, Statement",true,Material,Sterling Silver,,Stone Type,Birthstone,,Metal Color,Silver,,LR51779SVJBS,0.0,shopify,0,deny,manual,275.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR51779SVJBS-2.jpg,1,Colored Stone Rings  -  Women's,false,Colored Stone Rings  -  Women's,,509,Gabriel & Co.,,,,,,,,,,g,,77.00,active
lr51779svjbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR51779SVJBS-4.jpg,2,Colored Stone Rings  -  Women's,,,,,,,,,,,,,,,,,,
lr51779svjbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR51779SVJBS-1.jpg,3,Colored Stone Rings  -  Women's,,,,,,,,,,,,,,,,,,
lr51779svjbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR51779SVJBS-3.jpg,4,Colored Stone Rings  -  Women's,,,,,,,,,,,,,,,,,,
lr51779svjbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR51779SVJBS-5.jpg,5,Colored Stone Rings  -  Women's,,,,,,,,,,,,,,,,,,
sc55023848,Colored Stone Rings  -  Women's,14 Karat Yellow Gold Link Ring<br>Malachite Carat Weight: 0.90CT<br>Kate Colln Shy Creation,Shy Creation,Apparel & Accessories > Jewelry > Rings,Rings,"Anniversary, Birthday, Category 200, Everyday, For Her, For Mom, Gift, Helios Migrated, Round, Statement",true,Material,14 Karat Gold,,Stone Type,Birthstone,,Metal Color,Yellow Gold,,SC55023848,0.0,shopify,0,deny,manual,1590.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55023848.JPG,1,Colored Stone Rings  -  Women's,false,Colored Stone Rings  -  Women's,,1056,Shy Creation,,,,,,,,,,g,,296.70,active
sc55023848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB_ALT_SC55023848.JPG,2,Colored Stone Rings  -  Women's,,,,,,,,,,,,,,,,,,
tb5311m45jj,Diamond Bracelets,Lusso Collection<br>Diamond Cross Bracelet<br>14 Karat Yellow Gold<br>Total Diamond Weight: 0.04Ct<br>S2292924<br>#19,Gabriel & Co,Apparel & Accessories > Jewelry > Bracelets,Bracelets,"Anniversary, Birthday, Category 170, Everyday, For Her, For Mom, Gift, Helios Migrated, Round, Stackable",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,TB5311M45JJ,0.0,shopify,0,deny,manual,650.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TB5311M45JJ-2.jpg,1,Diamond Bracelets,false,Diamond Bracelets,,26,Gabriel & Co.,,,,,,,,,,g,,225.00,active
tb5311m45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TB5311M45JJ-1.jpg,2,Diamond Bracelets,,,,,,,,,,,,,,,,,,
tb5311m45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TB5311M45JJ-3.jpg,3,Diamond Bracelets,,,,,,,,,,,,,,,,,,
tb5312m45jj,Diamond Bracelets,Lusso Collection<br>Clover Bracelet<br>14 Karat Yellow Gold<br>Total Diamond Carat Weight: 0.04Ct<br>S2292921<br>#16,Gabriel & Co,Apparel & Accessories > Jewelry > Bracelets,Bracelets,"Anniversary, Birthday, Category 170, Everyday, For Her, For Mom, Gift, Helios Migrated, Round, Stackable",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,TB5312M45JJ,0.0,shopify,0,deny,manual,625.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TB5312M45JJ-2.jpg,1,Diamond Bracelets,false,Diamond Bracelets,,26,Gabriel & Co.,,,,,,,,,,g,,212.00,active
tb5312m45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TB5312M45JJ-1.jpg,2,Diamond Bracelets,,,,,,,,,,,,,,,,,,
tb5312m45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TB5312M45JJ-3.jpg,3,Diamond Bracelets,,,,,,,,,,,,,,,,,,
sc55021328,Diamond Bracelets,14 Karat Solid Yellow Gold<br>Diamond &amp; Gold Fancy Bracelet<br>Diamond Total Carat Weight: 1.10,DIAMOND RING CO,Apparel & Accessories > Jewelry > Bracelets,Bracelets,"Anniversary, Birthday, Category 170, For Her, For Mom, Gift, Helios Migrated, Round, Statement",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC55021328,0.0,shopify,0,deny,manual,5931.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55021328.JPG,1,Diamond Bracelets,false,Diamond Bracelets,,147,Shy Creation,,,,,,,,,,g,,1376.00,active
sc55024188-2,Diamond Bracelets,14 Karat Solid Yellow Gold<br>Diamond Fancy Bracelet<br>Diamond Total Carat Weight: 1.07,DIAMOND RING CO,Apparel & Accessories > Jewelry > Bracelets,Bracelets,"Anniversary, Birthday, Category 170, For Her, For Mom, Gift, Helios Migrated, Round, Statement, Tennis Edit",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC55024188-2,0.0,shopify,0,deny,manual,5081.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55024188.JPG,1,Diamond Bracelets,false,Diamond Bracelets,,147,Shy Creation,,,,,,,,,,g,,1457.70,active
sc55024188-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB_ALT_SC55024068_SC55024128_SC55024188_SC55024068_SC55024445.JPG,2,Diamond Bracelets,,,,,,,,,,,,,,,,,,
bg4940-62y45wm,Diamond Bracelets,14 Karat Solid Yellow Gold<br>Diamond &amp; Mother Of Pearl Bujukan Bangle<br>Diamond Total Carat Weight: 0.21<br>Mother Of Pearl Total Carat Weight: 2.23<br>S2219610 #18,Gabriel & Co,Apparel & Accessories > Jewelry > Bracelets,Bracelets,"Anniversary, Birthday, Category 170, For Her, For Mom, Gift, Helios Migrated, Round, Stackable, Statement",true,Material,14 Karat Gold,,Stone Type,"Natural Diamond, Pearls",,Metal Color,Yellow Gold,,BG4940-62Y45WM,0.0,shopify,0,deny,manual,4701.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG4940-62Y45WM-1.jpg,1,Diamond Bracelets,false,Diamond Bracelets,,147,Gabriel & Co.,,,,,,,,,,g,,1570.00,active
bg4940-62y45wm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG4940-62Y45WM-3.jpg,2,Diamond Bracelets,,,,,,,,,,,,,,,,,,
bg4940-62y45wm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG4940-62Y45WM-2.jpg,3,Diamond Bracelets,,,,,,,,,,,,,,,,,,
bg4940-62y45wm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG4940-62Y45WM-4.jpg,4,Diamond Bracelets,,,,,,,,,,,,,,,,,,
bg4940-62y45lp,Diamond Bracelets,14 Karat Solid Yellow Gold<br>Diamond &amp; Lapis Bangle<br>Diamond Total Carat Weight: 0.21<br>Lapis Total Carat Weight: 2.30<br>S2219594 #15,Gabriel & Co,Apparel & Accessories > Jewelry > Bracelets,Bracelets,"Anniversary, Birthday, Category 170, For Her, For Mom, Gift, Helios Migrated, Round, Stackable, Statement",true,Material,14 Karat Gold,,Stone Type,"Natural Diamond, Birthstone",,Metal Color,Yellow Gold,,BG4940-62Y45LP,0.0,shopify,0,deny,manual,4701.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG4940-62Y45LP-1.jpg,1,Diamond Bracelets,false,Diamond Bracelets,,147,Gabriel & Co.,,,,,,,,,,g,,1570.00,active
bg4940-62y45lp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG4940-62Y45LP-3.jpg,2,Diamond Bracelets,,,,,,,,,,,,,,,,,,
bg4940-62y45lp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG4940-62Y45LP-2.jpg,3,Diamond Bracelets,,,,,,,,,,,,,,,,,,
bg4940-62y45lp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG4940-62Y45LP-4.jpg,4,Diamond Bracelets,,,,,,,,,,,,,,,,,,
bg4437-62m45jj,Diamond Bracelets,14 Karat Solid Yellow &amp; White Gold<br>Diamond Bujukan Marquise Station Bangle<br>Diamond Total Carat Weight: 0.17<br>S2219609 #10,Gabriel & Co,Apparel & Accessories > Jewelry > Bracelets,Bracelets,"Anniversary, Birthday, Category 170, Everyday, For Her, For Mom, Gift, Helios Migrated, Round, Stackable",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,"Two-Tone, White Gold",,BG4437-62M45JJ,0.0,shopify,0,deny,manual,2600.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG4437-62M45JJ-2.jpg,1,Diamond Bracelets,false,Diamond Bracelets,,147,Gabriel & Co.,,,,,,,,,,g,,824.00,active
bg4437-62m45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG4437-62M45JJ-1.jpg,2,Diamond Bracelets,,,,,,,,,,,,,,,,,,
bg4437-62m45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG4437-62M45JJ-3.jpg,3,Diamond Bracelets,,,,,,,,,,,,,,,,,,
bg4437-62m45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG4437-62M45JJ-4.jpg,4,Diamond Bracelets,,,,,,,,,,,,,,,,,,
bg4437-62m45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG4437-62M45JJ-5.jpg,5,Diamond Bracelets,,,,,,,,,,,,,,,,,,
bg4437-62m45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG4437-62M45JJ-6.jpg,6,Diamond Bracelets,,,,,,,,,,,,,,,,,,
bg4228-62y45jj,Diamond Bracelets,14 Karat Solid Yellow Gold<br>Diamond Bujukan Bangle<br>Diamond Total Carat Weight: 0.33<br>S2220786 #8,Gabriel & Co,Apparel & Accessories > Jewelry > Bracelets,Bracelets,"Anniversary, Birthday, Category 170, Everyday, For Her, For Mom, Gift, Helios Migrated, Round, Stackable",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,BG4228-62Y45JJ,0.0,shopify,0,deny,manual,3250.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG4228-62Y45JJ-2.jpg,1,Diamond Bracelets,false,Diamond Bracelets,,147,Gabriel & Co.,,,,,,,,,,g,,1006.00,active
bg4228-62y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG4228-62Y45JJ-3.jpg,2,Diamond Bracelets,,,,,,,,,,,,,,,,,,
bg4228-62y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG4228-62Y45JJ-1.jpg,3,Diamond Bracelets,,,,,,,,,,,,,,,,,,
bg4228-62y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG4228-62Y45JJ-4.jpg,4,Diamond Bracelets,,,,,,,,,,,,,,,,,,
bg4228-62y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG4228-62Y45JJ-5.jpg,5,Diamond Bracelets,,,,,,,,,,,,,,,,,,
bg4216-62y45jj,Diamond Bracelets,14 Karat Solid Yellow Gold<br>Diamond Spike Bujukan Bangle<br>Diamond Total Carat Weight: 0.26<br>S2219608 #7,Gabriel & Co,Apparel & Accessories > Jewelry > Bracelets,Bracelets,"Anniversary, Birthday, Category 170, Everyday, For Her, For Mom, Gift, Helios Migrated, Round, Stackable",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,BG4216-62Y45JJ,0.0,shopify,0,deny,manual,2500.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG4216-62Y45JJ-1.jpg,1,Diamond Bracelets,false,Diamond Bracelets,,147,Gabriel & Co.,,,,,,,,,,g,,774.00,active
bg4216-62y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG4216-62Y45JJ-2.jpg,2,Diamond Bracelets,,,,,,,,,,,,,,,,,,
bg4216-62y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG4216-62Y45JJ-3.jpg,3,Diamond Bracelets,,,,,,,,,,,,,,,,,,
bg4216-62y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG4216-62Y45JJ-4.jpg,4,Diamond Bracelets,,,,,,,,,,,,,,,,,,
sc55006424,Diamond Bracelets,14 Karat Solid Yellow Gold Bracelet<br>Diamond 3 Stone Bracelet<br>Diamond Total Carat Weight: 0.11,Shy Creation,Apparel & Accessories > Jewelry > Bracelets,Bracelets,"Anniversary, Birthday, Category 170, Everyday, For Her, For Mom, Gift, Helios Migrated, Round, Stackable",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC55006424,0.0,shopify,0,deny,manual,670.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55006424.JPG,1,Diamond Bracelets,false,Diamond Bracelets,,161,Shy Creation,,,,,,,,,,g,,240.80,active
sc55024188,Diamond Bracelets,14 Karat Yellow Gold Diamond Figaro Bracelet<br>Diamond Carat Weight: 1.07CT,Shy Creation,Apparel & Accessories > Jewelry > Bracelets,Bracelets,"Anniversary, Birthday, Category 170, For Her, For Mom, Gift, Helios Migrated, Round, Statement, Tennis Edit",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC55024188,0.0,shopify,0,deny,manual,5081.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55024188.JPG,1,Diamond Bracelets,false,Diamond Bracelets,,943,Shy Creation,,,,,,,,,,g,,1457.70,active
sc55024188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB_ALT_SC55024068_SC55024128_SC55024188_SC55024068_SC55024445.JPG,2,Diamond Bracelets,,,,,,,,,,,,,,,,,,
sc55012102,Diamond Bracelets,14 Karat Solid White Gold<br>Kate Collection<br>Lock &amp; Key Diamond Petite Bracelet<br>Diamond Total Carat Weight: 0.04,Shy Creation,Apparel & Accessories > Jewelry > Bracelets,Bracelets,"Anniversary, Birthday, Category 170, Everyday, For Her, For Mom, Gift, Helios Migrated, Round, Stackable",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,White Gold,,SC55012102,0.0,shopify,0,deny,manual,690.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55012102.JPG,1,Diamond Bracelets,false,Diamond Bracelets,,1431,Shy Creation,,,,,,,,,,g,,146.20,active
